username,date,retweets,favorites,text,geo,mentions,hashtags,id,permalink,
ACUEDUCTOSPR,2017-09-09 21:11,0,0,"Buenas noches, tenemos varios sistemas sin servicio de energía eléctrica. Disculpe los inconvenientes. NCC",,,,9.0668663940103E+017,https://twitter.com/ACUEDUCTOSPR/status/906686639401029633,
ACUEDUCTOSPR,2017-09-09 20:35,0,0,Podría indicarnos dirección más específica?-TR,,,,9.066775286052E+017,https://twitter.com/ACUEDUCTOSPR/status/906677528605200384,
ACUEDUCTOSPR,2017-09-09 20:32,0,1,Se refiere el caso al área operacional para su cotejo.-TR,,,,9.06676750268211E+017,https://twitter.com/ACUEDUCTOSPR/status/906676750268211200,
ACUEDUCTOSPR,2017-09-09 19:37,0,0,"Buenas noches, el sistema Dos Millones reporta problemas internos de energía eléctrica. NCC",,,,9.06662813548073E+017,https://twitter.com/ACUEDUCTOSPR/status/906662813548072961,
ACUEDUCTOSPR,2017-09-09 19:29,0,0,"Saludos, el sistema Dos Millones reporta problemas de energía eléctrica. Mañana tendremos oasis en Oficina Manejo Emergencias Arecibo. NC",,,,9.06660926148968E+017,https://twitter.com/ACUEDUCTOSPR/status/906660926148968448,
ACUEDUCTOSPR,2017-09-09 19:29,0,0,"Planta de filtros opera con generador desde el martes y este se fue en falla de voltaje. Ya se dejo operando, sistema en recuperación. -ZB",,,,9.06660764827648E+017,https://twitter.com/ACUEDUCTOSPR/status/906660764827648001,
ACUEDUCTOSPR,2017-09-09 18:15,0,0,"Buenas tardes, se refiere al área operacional para cotejo. NCC",,,,9.06642163295015E+017,https://twitter.com/ACUEDUCTOSPR/status/906642163295014912,
ACUEDUCTOSPR,2017-09-09 17:45,0,0,La energía residencia se sirve de líneas monofásicas y las estaciones de bombas de la AAA de trifásicas. -ZB,,,,9.06634656468128E+017,https://twitter.com/ACUEDUCTOSPR/status/906634656468127744,
ACUEDUCTOSPR,2017-09-09 17:19,0,0,"Buenas tardes, el sistema Dos Millones está en recuperación. Aún asi, tenemos oasis en el Coliseo Manuel Petaca en Arecibo. NCC",,,,9.0662827161752E+017,https://twitter.com/ACUEDUCTOSPR/status/906628271617519617,
ACUEDUCTOSPR,2017-09-09 17:18,0,0,"Buenas tardes, aún tenemos sistemas sin servicio de energía eléctrica. NCC",,,,9.06627786495987E+017,https://twitter.com/ACUEDUCTOSPR/status/906627786495987712,
ACUEDUCTOSPR,2017-09-09 16:49,1,1,La estación de bombas que le suple servicio operaba con generador y se detectó falla. -ZB,,,,9.06620478474916E+017,https://twitter.com/ACUEDUCTOSPR/status/906620478474915840,
ACUEDUCTOSPR,2017-09-09 16:26,0,0,Gracias verificó la información. ML,,,,9.06614889870918E+017,https://twitter.com/ACUEDUCTOSPR/status/906614889870917632,
ACUEDUCTOSPR,2017-09-09 16:20,0,0,"Buenas tardes, nos puede indicar la dirección donde se encuentra. ML",,,,9.06613244583924E+017,https://twitter.com/ACUEDUCTOSPR/status/906613244583923712,
ACUEDUCTOSPR,2017-09-09 16:19,0,0,"Buenas tardes, nos puedes indicar la dirección donde se encuentra. ML",,,,9.06612965641789E+017,https://twitter.com/ACUEDUCTOSPR/status/906612965641789440,
ACUEDUCTOSPR,2017-09-09 15:48,9,9,ACTIVA LA AAA EN LOS TRABAJOS DE REESTABLECIMIENTO DE AGUA POTABLE En 24 horas se le devuelve el servicio http://www. acueductospr.com/comunicados/de fault?docid=FD33B4810138F63104258196006A13C7 … pic.twitter.com/lJklWv2Xce,,,,9.06605335812735E+017,https://twitter.com/ACUEDUCTOSPR/status/906605335812734976,
ACUEDUCTOSPR,2017-09-09 15:43,0,0,"Buenas tardes, tenemos varios sistemas que aún no tienen servicio de energía eléctrica. NCC",,,,9.06603875075064E+017,https://twitter.com/ACUEDUCTOSPR/status/906603875075063809,
ACUEDUCTOSPR,2017-09-09 15:21,5,2,ACTUALIZACIÓN LISTADO DE OASIS DE LA AAA (Revisado 2:00 p.m.) http://www. acueductospr.com/comunicados/de fault?docid=FD37BFEE10D12986042581960065CE74 … pic.twitter.com/afx08cbzNP,,,,9.06598350056772E+017,https://twitter.com/ACUEDUCTOSPR/status/906598350056771584,
ACUEDUCTOSPR,2017-09-09 15:16,0,0,"Buenas tardes, podría indicar dirección exacta para cotejar servicio. NCC",,,,9.06597175320306E+017,https://twitter.com/ACUEDUCTOSPR/status/906597175320305669,
ACUEDUCTOSPR,2017-09-09 14:57,0,0,"Buenas tardes, la estación de bombas Pámpano reporta problemas de AEE. NCC",,,,9.06592303917216E+017,https://twitter.com/ACUEDUCTOSPR/status/906592303917215744,
ACUEDUCTOSPR,2017-09-09 14:54,0,0,Estación de bombas Cercadillo aún se encuentra sin servicio eléctrico. -ZB,,,,9.06591591367922E+017,https://twitter.com/ACUEDUCTOSPR/status/906591591367921665,
ACUEDUCTOSPR,2017-09-09 14:50,31,61,Nuestro empleados están comprometidos con la recuperación y estabilidad de nuestro pueblo #AAAparaPR #PRSeLevanta pic.twitter.com/Beiw3V2fej,,,#AAAparaPR #PRSeLevanta,9.0659077852441E+017,https://twitter.com/ACUEDUCTOSPR/status/906590778524409856,
ACUEDUCTOSPR,2017-09-09 14:50,7,15,Nuestro empleados están comprometidos con la recuperación y estabilidad de nuestro pueblo #AAAparaPR #PRSeLevanta pic.twitter.com/oByjgi5pEN,,,#AAAparaPR #PRSeLevanta,9.06590589399048E+017,https://twitter.com/ACUEDUCTOSPR/status/906590589399048192,
ACUEDUCTOSPR,2017-09-09 14:49,0,0,La Planta de Filtros Montaña esta en baja producción. Una avería afectó el proceso de recuperación. Se trabaja para restablecer servicio. Wm,,,,9.06590474009563E+017,https://twitter.com/ACUEDUCTOSPR/status/906590474009563136,
ACUEDUCTOSPR,2017-09-09 14:44,0,0,Planta de Filtros Montaña en baja producción. Salidero afectó la recuperación. Continuamos trabajando para restablecer servicio. Wm,,,,9.06589128845926E+017,https://twitter.com/ACUEDUCTOSPR/status/906589128845926401,
ACUEDUCTOSPR,2017-09-09 14:42,0,2,"Buenas tardes, le escribí por mensaje directo",,,,9.06588743443915E+017,https://twitter.com/ACUEDUCTOSPR/status/906588743443914753,
ACUEDUCTOSPR,2017-09-09 14:41,0,0,La Planta de Filtros Montaña esta en baja producción. Salidero afectó el proceso de recuperación. Se trabaja para restablecer servicio. Wm,,,,9.06588314525987E+017,https://twitter.com/ACUEDUCTOSPR/status/906588314525986817,
ACUEDUCTOSPR,2017-09-09 14:34,0,0,Planta de Filtros Montaña opera en baja producción. Avería afectó recuperación. Se trabaja para restablecer servicio. Wm,,,,9.06586612439683E+017,https://twitter.com/ACUEDUCTOSPR/status/906586612439683074,
ACUEDUCTOSPR,2017-09-09 14:29,0,0,"Buenas tardes, se refiere al área operacional para cotejo. NCC",,,,9.06585383831564E+017,https://twitter.com/ACUEDUCTOSPR/status/906585383831564289,
ACUEDUCTOSPR,2017-09-09 14:28,0,0,La Planta de Filtros Miradero reanudó operaciones. Wm,,,,9.06585093707387E+017,https://twitter.com/ACUEDUCTOSPR/status/906585093707386881,
ACUEDUCTOSPR,2017-09-09 14:27,1,1,La Planta de Filtros Montaña esta en baja producción. Se trabaja para restablecer el servicio. Oasis en el Canena Márquez. Wm,,,,9.06584826567938E+017,https://twitter.com/ACUEDUCTOSPR/status/906584826567938048,
ACUEDUCTOSPR,2017-09-09 14:24,0,0,"Buenas tardes, el sistema está en recuperación. NCC",,,,9.06584041813533E+017,https://twitter.com/ACUEDUCTOSPR/status/906584041813532672,
ACUEDUCTOSPR,2017-09-09 14:22,0,0,"Buenas tardes, adjunto listado de #Oasis #RegiónMetro donde aparecen la ubicación de #TrujilloAlto ML pic.twitter.com/OuTZWIZYC4",,,#Oasis #Regi #TrujilloAlto,9.06583681799742E+017,https://twitter.com/ACUEDUCTOSPR/status/906583681799741442,
ACUEDUCTOSPR,2017-09-09 14:12,0,0,Instalación se encuentra fuera de funcionamiento hace varios años. -ZB,,,,9.06581041581883E+017,https://twitter.com/ACUEDUCTOSPR/status/906581041581883392,
ACUEDUCTOSPR,2017-09-09 14:11,0,0,"Planta de filtros opera con generador, sin embargo las estaciones de bombas se encuentran aún sin servicio eléctrico. -ZB",,,,9.06580767542833E+017,https://twitter.com/ACUEDUCTOSPR/status/906580767542833153,
ACUEDUCTOSPR,2017-09-09 14:07,16,6,"[ACTUALIZADO] listado oficial de los #Oasis , como parte del plan de contingencia debido a los impactos de #IrmaPR #UnEquipo pic.twitter.com/WcdOFzpjYZ",,,#Oasis #IrmaPR #UnEquipo,9.06579752902959E+017,https://twitter.com/ACUEDUCTOSPR/status/906579752902959104,
ACUEDUCTOSPR,2017-09-09 14:06,8,3,"[ACTUALIZADO] listado oficial de los #Oasis , como parte del plan de contingencia debido a los impactos de #IrmaPR #UnEquipo pic.twitter.com/rmAtenK2I5",,,#Oasis #IrmaPR #UnEquipo,9.0657965377896E+017,https://twitter.com/ACUEDUCTOSPR/status/906579653778960385,
ACUEDUCTOSPR,2017-09-09 14:06,11,4,"[ACTUALIZADO] listado oficial de los #Oasis , como parte del plan de contingencia debido a los impactos de #IrmaPR #UnEquipo pic.twitter.com/4YbGlLZOqK",,,#Oasis #IrmaPR #UnEquipo,9.06579507393557E+017,https://twitter.com/ACUEDUCTOSPR/status/906579507393556480,
ACUEDUCTOSPR,2017-09-09 13:58,0,0,Gracias por confirmar. -ZB,,,,9.06577448451674E+017,https://twitter.com/ACUEDUCTOSPR/status/906577448451674117,
ACUEDUCTOSPR,2017-09-09 13:43,0,1,Tenemos oasis frente al rest. El Horizonte barrio Camino Nuevo. Se movilizan 2 adicionales. Frente al Estadio Felix Millán y barrio Limones.,,,,9.06573829643923E+017,https://twitter.com/ACUEDUCTOSPR/status/906573829643923456,
ACUEDUCTOSPR,2017-09-09 13:41,0,0,La estación de bombas que le suple el servicio a su comunidad aún se encuentra sin el servicio eléctrico. -ZB,,,,9.06573208341676E+017,https://twitter.com/ACUEDUCTOSPR/status/906573208341676033,
ACUEDUCTOSPR,2017-09-09 13:35,0,0,Donde se encuentra la estación de bombas se encuentra todavía sin servicio de @AEEONLINE y esto afecta nuestro servicio,,@AEEONLINE,,9.06571823336366E+017,https://twitter.com/ACUEDUCTOSPR/status/906571823336366080,
ACUEDUCTOSPR,2017-09-09 13:34,0,2,Continuamos laborando mano a mano con @AEEONLINE para restablecer el servicio de energía eléctrica y que nuestro sistema se pueda recuperar.,,@AEEONLINE,,9.06571557983617E+017,https://twitter.com/ACUEDUCTOSPR/status/906571557983617025,
ACUEDUCTOSPR,2017-09-09 13:34,0,0,Continuamos laborando mano a mano con @AEEONLINE para restablecer el servicio de energía eléctrica y que nuestro sistema se pueda recuperar.,,@AEEONLINE,,9.06571504565019E+017,https://twitter.com/ACUEDUCTOSPR/status/906571504565018625,
ACUEDUCTOSPR,2017-09-09 13:32,1,1,"Buenas tardes, confrontamos problemas con el servicio de energía eléctrica y esto a su vez, afecta nuestro sistema. ML",,,,9.06571121532838E+017,https://twitter.com/ACUEDUCTOSPR/status/906571121532837888,
ACUEDUCTOSPR,2017-09-09 13:32,0,0,Se refiere el caso al área operacional para su cotejo.-TR,,,,9.06571101001671E+017,https://twitter.com/ACUEDUCTOSPR/status/906571101001670656,
ACUEDUCTOSPR,2017-09-09 13:32,0,0,"Buenas tardes, confrontamos problemas con el servicio de energía eléctrica y esto a su vez, afecta nuestro sistema. ML",,,,9.06570903718376E+017,https://twitter.com/ACUEDUCTOSPR/status/906570903718375431,
ACUEDUCTOSPR,2017-09-09 13:32,0,0,Favor de indicar municipio para que podamos asistirle. -ZB,,,,9.06570902900543E+017,https://twitter.com/ACUEDUCTOSPR/status/906570902900543488,
ACUEDUCTOSPR,2017-09-09 13:29,0,0,Favor de indicar municipio para que podamos asistirle. -ZB,,,,9.06570350426776E+017,https://twitter.com/ACUEDUCTOSPR/status/906570350426775553,
ACUEDUCTOSPR,2017-09-09 13:17,0,1,La estación de bombas ya cuenta con servicio eléctrico. Sistema se encuentra en recuperación. -ZB,,,,9.0656725819716E+017,https://twitter.com/ACUEDUCTOSPR/status/906567258197159937,
ACUEDUCTOSPR,2017-09-09 13:14,0,0,Favor de indicar barrio y sector para que podamos asistirle. -ZB,,,,9.06566567986696E+017,https://twitter.com/ACUEDUCTOSPR/status/906566567986696192,
ACUEDUCTOSPR,2017-09-09 13:12,0,0,"Buenas tardes, tendremos un oasis en la Oficina de Manejo de Emergencias Quebradillas. NCC",,,,9.0656586620833E+017,https://twitter.com/ACUEDUCTOSPR/status/906565866208329728,
ACUEDUCTOSPR,2017-09-09 12:51,0,0,"Buenas tardes, aún tenemos sistemas sin energía eléctrica. NCC",,,,9.06560813489643E+017,https://twitter.com/ACUEDUCTOSPR/status/906560813489643520,
ACUEDUCTOSPR,2017-09-09 12:49,0,1,Continuamos laborando mano a mano con @AEEONLINE para restablecer el servicio de energía eléctrica y que nuestro sistema se pueda recuperar.,,@AEEONLINE,,9.06560223023915E+017,https://twitter.com/ACUEDUCTOSPR/status/906560223023915010,
ACUEDUCTOSPR,2017-09-09 12:48,1,1,Continuamos laborando mano a mano con @AEEONLINE para restablecer el servicio de energía eléctrica y que nuestro sistema se pueda recuperar.,,@AEEONLINE,,9.065599083421E+017,https://twitter.com/ACUEDUCTOSPR/status/906559908342099968,
ACUEDUCTOSPR,2017-09-09 12:12,4,0,"Buenas tardes, confrontamos problemas con el servicio de energía eléctrica y esto a su vez, afecta nuestro sistema. ML",,,,9.06550908720427E+017,https://twitter.com/ACUEDUCTOSPR/status/906550908720427009,
ACUEDUCTOSPR,2017-09-09 12:12,0,0,"Buenas tardes, confrontamos problemas con el servicio de energía eléctrica y esto a su vez, afecta nuestro sistema. ML",,,,9.06550831390102E+017,https://twitter.com/ACUEDUCTOSPR/status/906550831390101504,
ACUEDUCTOSPR,2017-09-09 12:12,0,0,"Buenas tardes, confrontamos problemas con el servicio de energía eléctrica y esto a su vez, afecta nuestro sistema. ML",,,,9.06550781104488E+017,https://twitter.com/ACUEDUCTOSPR/status/906550781104488448,
ACUEDUCTOSPR,2017-09-09 12:11,0,0,"Buenas tardes, confrontamos problemas con el servicio de energía eléctrica y esto a su vez, afecta nuestro sistema. ML",,,,9.06550743292838E+017,https://twitter.com/ACUEDUCTOSPR/status/906550743292837888,
ACUEDUCTOSPR,2017-09-09 12:11,0,0,"Buenas tardes, confrontamos problemas con el servicio de energía eléctrica y esto a su vez, afecta nuestro sistema. ML",,,,9.06550579614421E+017,https://twitter.com/ACUEDUCTOSPR/status/906550579614420992,
ACUEDUCTOSPR,2017-09-09 12:11,0,0,"Buenos días, se refiere el caso al área operacional para su cotejo. ML",,,,9.06550526438978E+017,https://twitter.com/ACUEDUCTOSPR/status/906550526438977536,
ACUEDUCTOSPR,2017-09-09 12:10,0,0,"Buenas tardes, confrontamos problemas con el servicio de energía eléctrica y esto a su vez, afecta nuestro sistema. ML",,,,9.06550354292208E+017,https://twitter.com/ACUEDUCTOSPR/status/906550354292207616,
ACUEDUCTOSPR,2017-09-09 12:10,0,1,"Buenas tardes, confrontamos problemas con el servicio de energía eléctrica y esto a su vez, afecta nuestro sistema. ML",,,,9.06550288743588E+017,https://twitter.com/ACUEDUCTOSPR/status/906550288743587840,
ACUEDUCTOSPR,2017-09-09 12:09,0,1,"Buenas tardes, confrontamos problemas con el servicio de energía eléctrica y esto a su vez, afecta nuestro sistema. ML",,,,9.06550194367599E+017,https://twitter.com/ACUEDUCTOSPR/status/906550194367598592,
ACUEDUCTOSPR,2017-09-09 11:51,0,2,Estación de bombas se encuentra aún sin el servicio eléctrico. -ZB,,,,9.06545535519208E+017,https://twitter.com/ACUEDUCTOSPR/status/906545535519207425,
ACUEDUCTOSPR,2017-09-09 11:35,0,0,Oasis ubicado en PR 4416 Int después hotel JB,,,,9.06541643368722E+017,https://twitter.com/ACUEDUCTOSPR/status/906541643368722432,
ACUEDUCTOSPR,2017-09-09 11:28,0,0,No todas las estaciones de bombeo cuanta con generador. -ZB,,,,9.06539852992324E+017,https://twitter.com/ACUEDUCTOSPR/status/906539852992323585,
ACUEDUCTOSPR,2017-09-09 11:22,1,0,Estación de bombas aún sin servicio eléctrico. -ZB,,,,9.06538374940553E+017,https://twitter.com/ACUEDUCTOSPR/status/906538374940553224,
ACUEDUCTOSPR,2017-09-09 11:09,0,0,Problemas mecánicos en Planta de Filtros Miradero. Brigadas trabajan para restablecer el sistema. Wm,,,,9.06535005840691E+017,https://twitter.com/ACUEDUCTOSPR/status/906535005840691202,
ACUEDUCTOSPR,2017-09-09 11:05,0,0,Se coordina acarreo. Wm,,,,9.06533987946058E+017,https://twitter.com/ACUEDUCTOSPR/status/906533987946057728,
ACUEDUCTOSPR,2017-09-09 11:04,4,2,"Buenos días, el sistema Dos Millones aún no tiene servicio eléctrico. Tenemos un oasis en el Coliseo Manuel Petaca en Arecibo. NCC",,,,9.0653375450366E+017,https://twitter.com/ACUEDUCTOSPR/status/906533754503659520,
ACUEDUCTOSPR,2017-09-09 11:00,1,1,"Debido a problemas mecánicos, Planta de Filtros Miradero esta fuera operación. Brigadas trabajan en el lugar para restablecer servicio. Wm",,,,9.06532853927817E+017,https://twitter.com/ACUEDUCTOSPR/status/906532853927817216,
ACUEDUCTOSPR,2017-09-09 10:58,0,0,El sistema esta afectado debido a problemas mecánicos en planta de filtros Miradero. Brigadas trabajan para restablecer servicio. Wm,,,,9.06532368206451E+017,https://twitter.com/ACUEDUCTOSPR/status/906532368206450688,
ACUEDUCTOSPR,2017-09-09 10:56,0,1,Planta de Filtros Montaña en baja producción. Se trabaja para restablecer servicio. Wm.,,,,9.06531661227192E+017,https://twitter.com/ACUEDUCTOSPR/status/906531661227192320,
ACUEDUCTOSPR,2017-09-09 10:54,0,0,Planta de Filtros Miradero detenida por problema mecánico. Brigadas trabajan para restablecer el servicio. Wm,,,,9.0653127498215E+017,https://twitter.com/ACUEDUCTOSPR/status/906531274982150145,
ACUEDUCTOSPR,2017-09-09 10:53,0,0,Planta de Filtros Montaña en baja producción. Sistema en recuperación. Wm,,,,9.0653089174852E+017,https://twitter.com/ACUEDUCTOSPR/status/906530891748519939,
ACUEDUCTOSPR,2017-09-09 10:52,0,0,Planta dd Filtros Montaña opera en baja producción. Servicio en proceso de recuperación. Wm,,,,9.0653066430824E+017,https://twitter.com/ACUEDUCTOSPR/status/906530664308240384,
ACUEDUCTOSPR,2017-09-09 10:34,0,0,Se pasan los datos al área. -ZB,,,,9.065261585478E+017,https://twitter.com/ACUEDUCTOSPR/status/906526158547800064,
ACUEDUCTOSPR,2017-09-09 10:33,0,0,Estación de bombas que le suple servicio aún se encuentra sin servicio eléctrico. -ZB,,,,9.06525923108946E+017,https://twitter.com/ACUEDUCTOSPR/status/906525923108945920,
ACUEDUCTOSPR,2017-09-09 10:30,0,1,"Gracias por informar, se pasan los datos al personal de turno. -ZB",,,,9.06525338976621E+017,https://twitter.com/ACUEDUCTOSPR/status/906525338976620549,
ACUEDUCTOSPR,2017-09-09 10:13,0,0,"Buenos días, el sistema Dos Millones aún no tiene servicio de energía eléctrica. NCC",,,,9.0652088351848E+017,https://twitter.com/ACUEDUCTOSPR/status/906520883518480385,
ACUEDUCTOSPR,2017-09-09 10:12,2,3,La estación de bombas la estación de bombas Tomas de Castro 1 no tiene energía y está le suple el agua potable a la estación 2. -ZB,,,,9.06520714492219E+017,https://twitter.com/ACUEDUCTOSPR/status/906520714492219393,
ACUEDUCTOSPR,2017-09-09 09:57,1,0,"Buenos días, se envía camión cisterna por todo el sistema de Guaraguao incluyendo el bo. Corral Viejo.-TR",,,,9.06516920198975E+017,https://twitter.com/ACUEDUCTOSPR/status/906516920198975489,
ACUEDUCTOSPR,2017-09-09 09:43,0,0,"Buenos días, es correcto. Brigada de AEE trabaja para reparar la avería. NCC",,,,9.06513347046191E+017,https://twitter.com/ACUEDUCTOSPR/status/906513347046191109,
ACUEDUCTOSPR,2017-09-09 09:41,0,0,"Buenos días, se refiere al área operacional para cotejo. NCC",,,,9.06512972708766E+017,https://twitter.com/ACUEDUCTOSPR/status/906512972708765697,
ACUEDUCTOSPR,2017-09-09 09:36,0,1,"Buenos días, el sistema está en recuperación. NCC",,,,9.06511717064208E+017,https://twitter.com/ACUEDUCTOSPR/status/906511717064208384,
